TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
355000,12599.8517,67941.2613,45154.3306,631.6595,-1196193.3565,68250.6669,0.0000,0.0000,262996.9078,-738618.6788,302.0486,-1001615.5865,-737264.0801,302.0216,-90.1057,-89.9106,4052777.1829,0.9053,0.9102
360000,12504.7822,67897.6429,45142.3208,615.4397,-1195941.4575,68654.5066,0.0000,0.0000,263445.1800,-737681.5853,302.5634,-1001126.7653,-736304.1438,302.2636,24.8822,22.7897,4052556.0335,1.4878,1.4856
365000,12404.6285,67757.6807,45226.6954,635.8274,-1196446.8525,68385.5921,0.0000,0.0000,262836.1841,-739200.2443,301.8640,-1002036.4284,-737837.9492,302.0315,14.8221,15.2614,4055913.1252,1.3488,1.3427
370000,12463.6937,67760.3098,45186.1470,610.1575,-1196336.9808,69115.2381,0.0000,0.0000,262879.1990,-738322.2356,301.9134,-1001201.4346,-736931.3114,302.2767,5.8654,6.4034,4055127.5732,1.4914,1.4849
375000,12484.5844,68151.6967,45230.9301,602.3751,-1196366.3318,69449.0494,0.0000,0.0000,262888.3047,-737559.3914,301.9239,-1000447.6961,-736190.1334,302.2309,45.5809,44.9209,4057119.5115,1.1502,1.1635
380000,12430.4878,68301.9927,45113.0834,618.8986,-1197119.8617,69386.3225,0.0000,0.0000,263895.8204,-737373.2562,303.0810,-1001269.0766,-736002.7043,302.3257,72.3486,72.9669,4056995.6997,1.1916,1.1882
385000,12483.2612,68367.9985,45268.4220,600.9022,-1196311.1718,68699.2801,0.0000,0.0000,262783.4764,-738107.8314,301.8035,-1000891.3078,-736748.8696,302.3945,-70.5894,-70.1974,4060286.8149,1.0682,1.0678
390000,12478.8609,67914.6717,44937.7041,600.3775,-1196549.2008,69035.2677,0.0000,0.0000,263211.7957,-738370.5231,302.2954,-1001582.3188,-737007.2639,302.2142,77.2735,76.9091,4054198.0367,1.6492,1.6669
395000,12314.9937,67857.5693,45106.0928,610.8460,-1197635.3180,69677.5207,0.0000,0.0000,263548.0148,-738520.2807,302.6815,-1002068.2954,-737153.0458,302.3355,132.0016,132.5803,4056747.4571,1.1891,1.1767
400000,12456.1288,67827.4650,45054.7093,635.4007,-1195715.1778,68619.1317,0.0000,0.0000,263618.2843,-737504.0580,302.7622,-1001122.3424,-736106.3675,302.3169,43.6658,45.8562,4060130.4427,0.1408,0.1427
405000,12365.6876,68030.8557,45196.8502,617.4458,-1197491.8481,69715.0599,0.0000,0.0000,263013.5890,-738552.3598,302.0678,-1001565.9489,-737182.1733,302.4975,84.6351,83.4243,4058983.5048,0.9874,0.9989
410000,12383.2265,68093.4260,45049.1818,602.6515,-1196859.4180,69039.2535,0.0000,0.0000,263178.6616,-738513.0170,302.2573,-1001691.6786,-737125.2728,301.8812,60.5921,60.8093,4062885.6318,1.0377,1.0262
415000,12510.4211,68178.3881,45279.2556,580.8255,-1196514.4449,68229.1623,0.0000,0.0000,262055.8924,-739680.4998,300.9678,-1001736.3922,-738290.0984,301.8566,-25.0794,-26.8746,4053995.5238,0.8248,0.8305
420000,12345.1930,68154.6842,45082.1637,616.6484,-1196850.9333,69455.3294,0.0000,0.0000,263407.7178,-737789.1968,302.5204,-1001196.9146,-736424.6788,302.0947,1.1652,0.9926,4059467.5124,1.2572,1.2473
425000,12396.4286,68295.5470,45114.2960,616.6548,-1196978.5628,68887.7687,0.0000,0.0000,263023.8248,-738644.0428,302.0795,-1001667.8676,-737257.8172,302.1714,-15.4133,-16.7898,4054844.3827,0.6770,0.6868
430000,12459.9016,67855.7831,44964.7958,616.5232,-1196252.3596,68591.2238,0.0000,0.0000,263615.3146,-738148.8173,302.7588,-1001764.1319,-736758.8674,302.0519,40.6938,40.3132,4058829.8113,0.2706,0.2868
435000,12457.5784,68331.5495,45155.3913,600.2487,-1194988.3330,68164.1375,0.0000,0.0000,263555.8461,-736723.5815,302.6905,-1000279.4277,-735379.4947,302.4844,-75.5141,-73.9399,4060065.3319,0.4870,0.4967
440000,12490.7111,68062.7828,45122.8001,613.6056,-1197366.5972,69002.3251,0.0000,0.0000,263298.5903,-738775.7821,302.3951,-1002074.3724,-737404.5195,302.3439,-52.3597,-50.3695,4056535.2980,0.6975,0.6968
445000,12457.6827,68309.8220,45173.9896,594.8910,-1197164.7428,69034.1760,0.0000,0.0000,263542.5622,-738051.6193,302.6753,-1001594.1814,-736678.9021,302.4308,18.3872,19.3790,4052703.2324,1.0095,1.0037
450000,12419.8765,67920.2208,45152.0378,593.2574,-1197147.1601,69264.3860,0.0000,0.0000,262892.3606,-738905.0211,301.9285,-1001797.3817,-737556.2693,302.4428,52.5834,54.2976,4054934.9712,0.8262,0.8316
455000,12501.5421,67909.1701,45177.4163,598.4670,-1197920.1327,69376.6157,0.0000,0.0000,263436.7374,-738920.1841,302.5537,-1002356.9215,-737526.8203,302.2123,-107.1914,-107.9180,4055771.0616,0.9366,0.9493
460000,12474.2220,67943.7622,45035.5876,642.0082,-1196389.8889,68127.2182,0.0000,0.0000,263158.4730,-739008.6176,302.2341,-1002167.0906,-737646.6437,301.8857,-170.7098,-169.9700,4059437.6754,0.4366,0.4375
465000,12448.8920,68190.8575,45184.3609,601.3479,-1196331.8832,68623.5420,0.0000,0.0000,262976.0771,-738306.8058,302.0247,-1001282.8829,-736936.7395,302.2736,-113.0371,-114.2031,4056126.5514,1.4836,1.4711
470000,12491.7487,67973.3560,45157.0820,590.1999,-1197700.0773,68989.3088,0.0000,0.0000,263084.2709,-739414.1110,302.1489,-1002498.3819,-738024.4536,301.9474,-86.9682,-87.3056,4055000.5810,0.8688,0.8619
475000,12486.4924,68128.3574,45139.0608,630.7713,-1197604.2870,69394.1621,0.0000,0.0000,263472.3573,-738353.0858,302.5946,-1001825.4431,-736967.1368,302.0127,-14.0589,-12.5448,4059118.2790,0.0686,0.0545
480000,12493.3696,67924.0824,45113.1187,580.7699,-1195863.6241,68389.8417,0.0000,0.0000,264245.2563,-737117.1855,303.4823,-1001362.4418,-735765.5100,302.2657,-55.3887,-54.4049,4064756.8368,0.0108,0.0137
485000,12375.3637,67999.1451,45113.1605,592.6279,-1196948.9391,68989.9077,0.0000,0.0000,263466.8125,-738411.9216,302.5883,-1001878.7341,-736996.3876,302.3993,48.2327,47.3695,4056486.8521,0.8293,0.8212
490000,12480.4262,68043.6236,45272.0703,615.2604,-1197170.1606,69023.8684,0.0000,0.0000,263590.8750,-738144.0367,302.7308,-1001734.9116,-736762.1515,302.2632,54.5185,55.0704,4056222.5700,0.5431,0.5424
495000,12394.9052,68186.7040,45293.3029,607.2680,-1196498.1780,69016.1625,0.0000,0.0000,263180.8719,-737818.9635,302.2599,-1000999.8354,-736449.6546,302.2894,-21.5217,-21.3677,4058769.1398,0.9615,0.9505
500000,12348.8755,68085.1839,45140.8929,614.7497,-1197415.9357,69176.3273,0.0000,0.0000,263356.4065,-738693.4998,302.4615,-1002049.9063,-737319.4354,302.3145,116.9694,119.2323,4051525.4629,1.5614,1.5600
0,12348.8755,68085.1839,45140.8929,614.7497,-1197415.9357,69176.3273,0.0000,0.0000,263345.8851,-738704.0213,302.4494,-1002049.9063,-737331.4881,302.4494,117.6945,119.1599,4051525.4629,117.6945,119.1599
5000,12608.0798,68048.0201,45181.1136,629.5703,-1195215.0253,68544.6984,0.0000,0.0000,263258.6122,-736944.9307,302.3492,-1000203.5430,-735580.5305,302.2280,-27.3135,-25.9693,4059161.3799,1.4965,1.5157
10000,12375.5615,68063.9501,45168.0993,639.0792,-1196057.7424,68719.3392,0.0000,0.0000,263815.1348,-737276.5784,302.9883,-1001091.7133,-735908.0035,302.6307,18.0352,17.8409,4058550.6775,1.1951,1.2016
15000,12470.1131,67753.2303,45040.0930,580.1845,-1195833.9211,68440.1303,0.0000,0.0000,263665.2588,-737884.9111,302.8162,-1001550.1699,-736512.3120,302.2510,13.6769,16.9177,4054756.5825,0.5394,0.5384
20000,12421.2846,68186.4079,45108.3098,611.2798,-1197879.0338,69978.6403,0.0000,0.0000,263374.8922,-738198.2192,302.4827,-1001573.1114,-736806.0102,302.3928,19.6035,19.1592,4060882.2674,0.9358,0.9173
25000,12538.2917,68006.7275,45127.0992,631.1976,-1195301.4394,68128.2108,0.0000,0.0000,262991.1835,-737878.7291,302.0420,-1000869.9127,-736510.9256,302.3870,-155.8922,-157.7012,4059507.6540,1.4864,1.4705
30000,12494.3656,68063.9491,45025.7809,657.1582,-1196343.0617,69530.0758,0.0000,0.0000,263111.2391,-737460.4931,302.1799,-1000571.7322,-736085.0044,302.3512,35.5582,36.0991,4059017.1361,1.9423,1.9508
35000,12719.4441,67929.9580,45025.9320,583.5354,-1197162.5938,68998.0826,0.0000,0.0000,263422.5817,-738483.0599,302.5375,-1001905.6416,-737112.7457,302.4542,21.9634,19.9259,4057645.3719,1.3746,1.3610
40000,12424.7190,68210.2629,45233.6698,613.0180,-1196790.5347,68887.4236,0.0000,0.0000,263331.5942,-738089.8472,302.4330,-1001421.4414,-736727.7329,302.1895,118.4469,116.6998,4050526.1056,1.0182,1.0121
45000,12531.6271,68054.9703,45072.0286,621.7281,-1196747.3320,69208.9671,0.0000,0.0000,262574.1395,-738683.8713,301.5630,-1001258.0108,-737324.1497,302.5929,-37.5042,-38.8229,4058191.1395,0.4091,0.4066
50000,12349.5480,68047.0476,45084.8356,616.9918,-1195890.9304,68818.9011,0.0000,0.0000,263951.6560,-737021.9503,303.1451,-1000973.6063,-735644.3168,302.1634,73.4117,72.0833,4052497.9519,0.5487,0.5675
55000,12367.8759,67832.6521,45292.1912,602.0315,-1196880.7333,68584.6738,0.0000,0.0000,263864.3992,-738336.9096,303.0449,-1002201.3089,-736937.5170,302.4110,-30.4830,-28.1899,4056026.3898,1.2876,1.2796
60000,12302.5613,68185.4362,45170.7484,605.4751,-1195347.4473,67971.0111,0.0000,0.0000,263306.9298,-737805.2855,302.4046,-1001112.2153,-736440.9432,302.3073,-61.7404,-58.6615,4057771.0347,1.5564,1.5554
65000,12396.7028,67826.8256,45122.5420,597.7694,-1196800.8501,69307.4808,0.0000,0.0000,263740.9345,-737808.5951,302.9031,-1001549.5295,-736412.4425,302.1871,18.1816,21.5745,4061646.4672,0.9265,0.9139
70000,12362.1316,67542.5828,45230.2697,604.0013,-1195471.6213,68026.8076,0.0000,0.0000,263276.6819,-738429.1464,302.3699,-1001705.8283,-737064.8871,302.4044,-88.6642,-87.4395,4055163.6714,0.2340,0.2274
75000,12529.0052,68192.0984,45225.8330,617.4811,-1196635.3611,68754.8443,0.0000,0.0000,262488.9366,-738827.1625,301.4652,-1001316.0990,-737460.6391,302.2916,-64.8342,-63.9422,4059049.3767,1.3064,1.2954
80000,12513.7438,68187.6571,45176.1739,613.7587,-1195803.9998,68548.3775,0.0000,0.0000,263440.1658,-737324.1230,302.5577,-1000764.2888,-735942.8183,302.3102,23.5054,23.9528,4053709.9006,0.8040,0.7988
85000,12399.3402,68109.5456,45057.9285,597.4253,-1196564.5755,68745.8906,0.0000,0.0000,262750.1843,-738904.2611,301.7652,-1001654.4454,-737527.7619,302.3158,-44.9556,-43.4144,4055819.4139,1.3810,1.3846
90000,12581.4153,68637.0673,45082.5470,648.3815,-1196412.5971,68836.4648,0.0000,0.0000,263034.1919,-737592.5293,302.0914,-1000626.7213,-736213.2301,302.3114,-112.8507,-113.4366,4063860.6824,1.1228,1.1291
95000,12253.6046,68397.2794,45226.1075,622.2669,-1197773.3297,69787.7048,0.0000,0.0000,262926.3620,-738560.0046,301.9676,-1001486.3665,-737158.4086,302.2317,196.4455,194.1782,4052879.3104,1.0000,0.9964
100000,12449.7910,68203.1724,45193.9904,601.7072,-1196790.7939,68789.6250,0.0000,0.0000,262970.5084,-738581.9994,302.0183,-1001552.5078,-737201.7406,302.1594,58.3262,54.5326,4058327.6315,0.8027,0.7907
105000,12394.4830,68040.6087,45232.5482,616.8779,-1196112.3091,68896.0830,0.0000,0.0000,263410.3629,-737521.3455,302.5234,-1000931.7084,-736139.7769,302.2220,24.9003,23.4123,4054957.2886,0.6796,0.6878
110000,12572.2631,68282.7216,45338.8418,589.2591,-1197510.7539,69326.6870,0.0000,0.0000,262827.1476,-738573.8336,301.8536,-1001400.9812,-737227.0669,302.3521,-69.5630,-70.5874,4059785.9619,0.6119,0.5997
115000,12423.9993,67999.6041,45288.2119,635.5601,-1197555.3527,69030.7501,0.0000,0.0000,263287.3588,-738889.8684,302.3822,-1002177.2273,-737519.2670,301.9172,-26.1639,-25.8539,4055334.1424,1.1831,1.1798
120000,12437.4979,67740.8696,45321.3058,603.7326,-1196478.6644,69077.6048,0.0000,0.0000,263264.5439,-738033.1098,302.3560,-1001297.6537,-736657.7265,302.3097,104.4216,105.0476,4054823.2254,1.7810,1.7897
125000,12513.3107,68158.6809,45347.5347,595.4886,-1195614.3397,68914.3220,0.0000,0.0000,262915.4176,-737169.5852,301.9550,-1000085.0028,-735799.8747,302.5645,-19.3398,-20.2286,4061239.5452,1.2611,1.2498
130000,12449.8423,68175.9517,45352.3066,623.9946,-1195867.0779,68804.1143,0.0000,0.0000,262579.3054,-737881.5629,301.5690,-1000460.8683,-736513.0043,302.5201,96.3600,97.8198,4056166.4573,1.1402,1.1230
135000,12377.6544,67930.5422,45296.2210,632.7507,-1197653.0333,69381.7942,0.0000,0.0000,263834.7170,-738199.3539,303.0108,-1002034.0709,-736826.8891,302.5429,32.3462,31.3916,4057220.4966,1.5878,1.5886
140000,12474.5161,67986.5477,45231.3435,612.1917,-1194374.9202,67778.7834,0.0000,0.0000,264092.1946,-736199.3432,303.3065,-1000291.5378,-734786.6492,302.4265,-126.8008,-124.8588,4065284.9767,0.2504,0.2536
145000,12342.1297,67864.5616,45139.0419,584.1605,-1195938.8289,68348.6076,0.0000,0.0000,262749.2629,-738911.0647,301.7642,-1001660.3276,-737529.5767,302.4719,-87.3458,-86.8974,4055995.3735,0.5926,0.5875
150000,12728.2911,67913.3859,45325.2603,559.0868,-1195382.2003,68167.0254,0.0000,0.0000,263699.0799,-736990.0708,302.8550,-1000689.1507,-735630.2313,302.1681,-134.4431,-135.1363,4060826.1394,0.3401,0.3510
155000,12532.2557,68076.5359,45209.0553,616.2276,-1197329.2846,69026.2663,0.0000,0.0000,263353.4284,-738515.5152,302.4581,-1001868.9437,-737159.4053,302.1919,-39.4296,-38.9350,4057461.7538,1.4228,1.4283
160000,12343.3937,68006.0788,45252.9724,614.7177,-1196624.0468,69316.9350,0.0000,0.0000,263567.1553,-737522.7939,302.7035,-1001089.9492,-736142.8281,302.2103,68.2572,67.2086,4061307.1117,0.6377,0.6412
165000,12709.1923,67979.1976,45312.9448,585.2389,-1196009.1189,68691.4098,0.0000,0.0000,262726.3552,-738004.7802,301.7379,-1000731.1354,-736648.1445,302.3818,-107.3805,-108.8847,4056591.1184,1.8687,1.8694
170000,12503.6559,67806.5002,45249.0944,615.4977,-1195881.4351,69009.4178,0.0000,0.0000,262758.4042,-737938.8649,301.7747,-1000697.2691,-736576.9745,302.1814,-1.4320,-0.0439,4061020.7669,0.3672,0.3634
175000,12404.9102,67700.8949,45233.4199,595.6707,-1196443.9989,68899.8714,0.0000,0.0000,262924.0957,-738685.1361,301.9650,-1001609.2318,-737312.4763,302.3254,-25.7327,-24.7960,4056780.5448,0.4695,0.4526
180000,12484.0170,68255.6585,45152.0806,592.0332,-1195613.5131,68608.7021,0.0000,0.0000,263144.8561,-737376.1656,302.2185,-1000521.0217,-736013.1767,302.3115,-80.0093,-79.5557,4059558.1298,1.3553,1.3596
185000,12511.6343,68098.9875,45352.2194,600.1124,-1197379.2398,69621.2857,0.0000,0.0000,263057.8463,-738137.1541,302.1186,-1001195.0004,-736775.9144,302.2034,114.6229,112.5911,4054223.9171,0.5381,0.5386
190000,12510.8756,68010.7447,45207.0817,592.8548,-1196663.5437,68917.5608,0.0000,0.0000,262758.3259,-738666.1001,301.7746,-1001424.4261,-737296.9236,302.2497,-59.0021,-57.7103,4057960.5457,1.0887,1.1032
195000,12493.9927,67814.9369,45247.0512,570.7670,-1196606.6667,69180.6945,0.0000,0.0000,262836.0923,-738463.1321,301.8639,-1001299.2244,-737093.6860,302.2688,61.6711,63.2202,4057161.3195,1.1867,1.1903
200000,12502.8577,68084.8631,45096.8633,587.7298,-1196382.3288,68993.8892,0.0000,0.0000,263455.9456,-737660.1802,302.5758,-1001116.1257,-736312.4358,302.4461,112.8384,112.8507,4051693.3972,0.4634,0.4641
205000,12497.2532,67979.9316,45369.2764,602.6745,-1195945.6948,68167.3442,0.0000,0.0000,263055.6047,-738273.6102,302.1160,-1001329.2149,-736893.5050,302.2562,-30.5679,-28.0378,4054571.5005,1.3055,1.2952
210000,12422.4424,68388.4111,45353.5631,629.1547,-1196782.8986,68912.5380,0.0000,0.0000,263387.2305,-737689.5588,302.4969,-1001076.7893,-736330.9998,302.1751,76.5866,77.0855,4058230.5968,0.9185,0.9019
215000,12419.9338,68502.3037,45339.3264,643.2926,-1196190.1241,68240.1327,0.0000,0.0000,263377.3288,-737667.8062,302.4855,-1001045.1350,-736281.4602,302.2963,-79.6326,-81.5042,4058600.4434,0.6317,0.6461
220000,12369.1348,68556.6663,45122.3856,612.8553,-1197577.7505,69609.6352,0.0000,0.0000,263033.8069,-738273.2663,302.0910,-1001307.0732,-736921.9389,302.2823,44.2894,44.0527,4056310.8947,1.6354,1.6309
225000,12365.7516,68050.2359,45078.9290,626.8016,-1195992.7296,68741.1730,0.0000,0.0000,263425.1913,-737704.6472,302.5405,-1001129.8385,-736310.4095,302.5095,-54.7552,-57.5143,4057859.8984,1.5311,1.5214
230000,12407.1892,67809.6891,45473.5266,620.4696,-1195855.2510,68619.0042,0.0000,0.0000,262756.4403,-738168.9320,301.7724,-1000925.3723,-736819.0468,301.9313,60.5130,58.7746,4054818.4129,0.4486,0.4539
235000,12551.7561,68074.8055,45203.9163,596.8797,-1197210.7449,69581.3706,0.0000,0.0000,263313.1128,-737888.9039,302.4117,-1001202.0167,-736510.1986,302.2794,48.1613,47.5395,4053849.7769,0.9985,0.9890
240000,12579.6449,67759.6837,45202.6524,552.9051,-1196242.6292,67989.9053,0.0000,0.0000,262533.0512,-739624.7866,301.5159,-1002157.8377,-738249.7069,302.0055,-111.9950,-109.5610,4054823.5964,1.4123,1.4101
245000,12395.4655,67798.3443,45166.7647,610.0157,-1196758.7618,69214.3218,0.0000,0.0000,263824.4990,-737749.3508,302.9991,-1001573.8498,-736364.6249,302.1352,36.7700,39.4749,4053002.1031,0.7765,0.7826
250000,12282.9463,68241.5709,45287.7824,653.2943,-1196283.5716,69095.4994,0.0000,0.0000,263274.2369,-737448.2414,302.3671,-1000722.4783,-736074.5710,302.7074,64.7450,61.8401,4054760.3585,1.7179,1.7230
255000,12611.8358,67789.0390,45252.5539,621.6921,-1197099.0012,69228.1946,0.0000,0.0000,263490.5386,-738105.1473,302.6155,-1001595.6858,-736726.9053,302.4073,23.2362,21.2669,4059036.5762,1.0203,1.0240
260000,12357.7391,67706.6531,45254.1192,607.1035,-1196114.0940,69116.9870,0.0000,0.0000,263253.9107,-737817.5814,302.3438,-1001071.4921,-736442.1573,302.1595,-30.7902,-30.3894,4059957.8237,0.9773,0.9898
265000,12475.8280,68242.7223,45047.4801,606.7763,-1196407.5869,68420.6136,0.0000,0.0000,263734.6935,-737879.4732,302.8959,-1001614.1667,-736506.3930,302.2654,-65.7847,-67.0310,4057112.3337,0.8753,0.8610
270000,12271.0993,67695.2242,45400.6977,593.0707,-1196913.7236,69289.5732,0.0000,0.0000,263690.7165,-737973.3421,302.8454,-1001664.0586,-736609.0583,302.4653,49.8941,50.0097,4054079.2669,2.1364,2.1409
275000,12543.8009,67963.7096,45234.1538,596.3735,-1195903.4101,68176.1272,0.0000,0.0000,262881.0594,-738508.1858,301.9155,-1001389.2451,-737127.4384,302.3765,-96.1605,-98.0199,4058907.7317,0.9528,0.9651
280000,12452.4705,68295.4055,45054.9445,587.7472,-1195590.5088,67928.8116,0.0000,0.0000,263561.6539,-737709.4756,302.6972,-1001271.1295,-736344.4685,302.4084,-9.6254,-7.4395,4059618.0273,0.7296,0.7364
285000,12429.0054,67785.4452,45268.3498,619.5886,-1197826.3512,69782.2198,0.0000,0.0000,263507.3109,-738434.4315,302.6348,-1001941.7424,-737053.7142,302.2455,43.0678,40.8814,4058999.9165,2.1221,2.1319
290000,12602.3978,67894.3608,45328.7231,652.2881,-1196064.6340,68748.0431,0.0000,0.0000,264114.0073,-736724.8138,303.3316,-1000838.8211,-735308.4887,302.4089,45.1874,46.9777,4056223.6467,0.9071,0.9254
295000,12619.2336,68082.9662,45135.4641,605.5458,-1197323.9733,69278.5593,0.0000,0.0000,263390.3866,-738211.8177,302.5005,-1001602.2043,-736873.8884,302.1785,152.0121,152.2916,4049047.9656,0.9964,0.9896
300000,12596.3154,67697.2978,45092.1595,611.4291,-1196535.2074,69439.6379,0.0000,0.0000,262698.1750,-738400.1926,301.7055,-1001098.3677,-737023.1260,302.3218,82.7398,83.6831,4057030.2086,0.9860,0.9871
305000,12328.1163,68060.6945,45136.1435,611.1537,-1196533.2673,69127.8505,0.0000,0.0000,263309.6082,-737959.7007,302.4077,-1001269.3089,-736605.1770,302.3711,73.2701,73.1986,4057967.9214,1.1239,1.1284
310000,12394.4501,67657.7290,45173.2932,619.4701,-1196979.5116,68885.6118,0.0000,0.0000,263433.7897,-738815.1677,302.5503,-1002248.9574,-737443.4483,302.2585,1.7129,2.9616,4052146.3480,1.2173,1.2246
315000,12437.0984,68103.7786,45189.0851,589.2443,-1196728.9356,68558.5924,0.0000,0.0000,263214.8967,-738636.2400,302.2989,-1001851.1368,-737264.7653,302.1414,-58.3503,-58.1641,4054772.6874,0.3083,0.3121
320000,12557.7754,68545.5793,45290.6149,587.1758,-1197311.8275,69056.4800,0.0000,0.0000,263166.1567,-738108.0455,302.2430,-1001274.2022,-736743.4093,302.1534,32.6536,31.9689,4061732.0574,0.7897,0.7764
325000,12467.4555,68079.9797,45313.3335,638.0706,-1197416.2080,69646.6718,0.0000,0.0000,263224.5735,-738046.1233,302.3101,-1001270.6968,-736680.4530,302.4580,60.4620,56.1160,4058300.9598,1.1024,1.0957
330000,12325.8932,67932.4613,45234.2794,602.0259,-1197959.9937,69137.9515,0.0000,0.0000,263623.2991,-739104.0833,302.7680,-1002727.3824,-737756.2761,302.0470,-48.0031,-47.2000,4056947.9131,1.1857,1.1802
335000,12344.6678,68269.9487,45345.3525,609.2171,-1194737.7268,67443.1492,0.0000,0.0000,262972.2909,-737753.1006,302.0203,-1000725.3915,-736386.2464,302.0983,-94.4456,-94.8229,4060794.4927,1.1263,1.1422
340000,12331.7870,67998.1622,45449.1156,616.0133,-1198608.6996,69972.0103,0.0000,0.0000,263816.3001,-738425.3111,302.9897,-1002241.6112,-737051.8357,302.2805,138.8245,136.7257,4053765.0782,1.0461,1.0464
345000,12241.8278,68137.5808,45367.9728,602.6668,-1196552.6212,69116.3811,0.0000,0.0000,263580.6610,-737505.5308,302.7190,-1001086.1919,-736136.2915,302.3228,73.5064,74.7613,4059027.7547,0.9197,0.9155
350000,12639.7763,68304.5637,45287.4581,595.1511,-1194807.0915,67728.9473,0.0000,0.0000,263323.5426,-736927.6524,302.4237,-1000251.1950,-735561.6497,302.5814,-108.1486,-109.4252,4060542.3067,1.1885,1.2006
355000,12508.8129,68068.6285,45241.5989,591.0258,-1196667.0397,69088.1714,0.0000,0.0000,262819.8736,-738348.9287,301.8453,-1001168.8023,-736938.1557,302.3852,-9.3837,-9.3761,4054939.8630,0.7049,0.7085
360000,12424.7552,67916.8523,45354.3388,635.3137,-1195572.1113,67667.6361,0.0000,0.0000,263633.1674,-737940.0477,302.7793,-1001573.2151,-736558.7459,302.2213,-96.4103,-98.0372,4056400.1769,1.4445,1.4421
365000,12457.1153,68027.0651,45277.9130,604.9283,-1196502.0620,68522.9999,0.0000,0.0000,262356.8179,-739255.2226,301.3135,-1001612.0404,-737894.0018,302.2190,-37.4021,-36.1830,4054823.8265,0.7108,0.7288
370000,12527.6639,67657.8966,45255.9141,586.3145,-1196365.8803,68824.4917,0.0000,0.0000,264396.7318,-737116.8677,303.6563,-1001513.5995,-735743.2309,302.4208,1.9470,1.3645,4058849.9166,2.2175,2.2061
375000,12468.5849,68059.6283,45303.3368,587.9084,-1196697.8626,68844.9853,0.0000,0.0000,263633.1495,-737800.2693,302.7793,-1001433.4188,-736427.7403,302.8186,54.5127,55.3394,4053060.2905,1.7118,1.7128
380000,12397.5992,68095.8131,45221.2993,580.8385,-1198539.6975,70494.8289,0.0000,0.0000,262854.5311,-738894.7874,301.8851,-1001749.3185,-737539.8611,301.9246,216.5064,217.2266,4055912.4001,1.1862,1.1839
385000,12381.3320,68121.9506,45079.0768,630.2434,-1196186.9871,68391.2385,0.0000,0.0000,263333.1188,-738250.0269,302.4347,-1001583.1457,-736866.5779,302.5766,-66.3715,-66.5537,4052494.5156,0.6806,0.6838
390000,12467.5860,67970.2214,45377.6007,620.4357,-1196836.1814,69194.5999,0.0000,0.0000,263306.9693,-737898.7683,302.4047,-1001205.7376,-736519.4170,302.2609,35.7798,35.1270,4059628.1814,0.7937,0.7860
395000,12556.7092,68275.1835,45243.8712,639.1997,-1196583.9769,68884.0443,0.0000,0.0000,263462.7142,-737522.2549,302.5836,-1000984.9691,-736151.2797,302.2459,-32.0915,-30.1986,4059397.3983,1.3643,1.3934
400000,12511.3123,68028.6361,45421.1560,631.4258,-1195111.2210,68773.9897,0.0000,0.0000,262881.0052,-736863.6960,301.9155,-999744.7011,-735488.4609,302.3047,-70.8864,-70.4142,4057498.2325,0.9055,0.9088
405000,12469.6434,67870.8517,45275.5908,594.5120,-1196029.3255,68371.7251,0.0000,0.0000,263737.1544,-737709.8482,302.8988,-1001447.0026,-736319.7584,302.4731,-73.4217,-71.3046,4056697.2040,0.9343,0.9548
410000,12392.8653,68088.0673,45207.1452,633.1995,-1197387.3648,69560.0914,0.0000,0.0000,262899.6348,-738606.3614,301.9369,-1001505.9961,-737264.8228,302.2169,110.3796,111.0583,4059333.7316,0.9911,0.9951
415000,12494.8975,67917.2953,45245.2935,622.7556,-1197239.3860,69507.1809,0.0000,0.0000,262758.7270,-738693.2360,301.7750,-1001451.9630,-737322.8061,302.2576,103.5399,100.7039,4054352.9067,1.6888,1.6808
420000,12283.7260,68048.3581,45139.8813,587.1812,-1195920.4375,68624.6192,0.0000,0.0000,263074.8065,-738161.8651,302.1381,-1001236.6717,-736793.7139,302.1090,-51.2368,-52.4913,4061216.3427,0.6570,0.6732
425000,12551.4058,67636.1714,45095.8217,606.6858,-1197527.9271,68221.2281,0.0000,0.0000,263393.9474,-740022.6670,302.5046,-1003416.6143,-738620.1018,302.2504,-93.9815,-96.6382,4053363.7928,0.7761,0.7620
430000,12296.8056,67701.3387,45132.0729,580.3908,-1195304.6379,68111.9522,0.0000,0.0000,263003.0024,-738479.0753,302.0556,-1001482.0778,-737076.0090,301.9702,-91.6455,-92.7767,4057615.1752,1.1091,1.1071
435000,12466.4738,68017.3412,45175.2868,608.5246,-1196078.7298,68423.4370,0.0000,0.0000,263403.6169,-737984.0494,302.5157,-1001387.6663,-736621.1878,302.5344,9.3685,9.7866,4052849.8652,2.0602,2.0519
440000,12503.7186,68192.7591,45365.7515,623.2342,-1196908.8713,68578.6003,0.0000,0.0000,263585.2204,-738059.5873,302.7243,-1001644.8077,-736703.0924,302.2977,-54.2223,-54.5325,4053833.5493,1.7518,1.7537
