TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTAL3,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
437125,12534.7409,68250.8225,45727.7310,779.0935,-1193436.1209,69558.9184,422.8041,3.4714,264498.4332,-731660.1058,303.7731,-996158.5391,-730255.8851,303.2168,-126.9889,-127.7532,4107587.8978,1.4268,1.5194
437250,12529.4046,68229.6534,45647.8826,776.6821,-1194148.0477,70796.4461,420.9273,3.4384,263653.2561,-732090.3570,302.8024,-995743.6130,-730694.9362,303.3680,127.7957,127.2380,4106533.0736,3.7249,3.6815
437375,12554.6668,67969.1011,45765.8437,783.6192,-1194005.6007,70294.7647,426.0414,3.4235,264390.5287,-731817.6117,303.6491,-996208.1404,-730413.8089,303.4109,45.1704,46.4957,4105834.7044,-2.3336,-2.3158
437500,12543.3524,68206.7165,45757.3268,803.8424,-1193820.5340,69993.0892,420.9111,3.4004,263987.9236,-732103.9717,303.1868,-996091.8953,-730900.5578,303.5389,-30.9227,-28.5628,4105043.3415,-0.1617,-0.1540
437625,12690.0289,68241.7810,45842.3485,803.2863,-1193549.9092,69244.8548,420.0772,3.3317,263972.8240,-732331.3768,303.1694,-996304.2008,-730924.5413,303.2639,-50.9411,-49.7941,4107470.8960,2.6624,2.6221
437750,12412.1795,68185.2911,45802.0452,774.3665,-1193187.1225,69270.6414,409.7110,3.3401,263538.3035,-732791.2443,302.6704,-996329.5478,-731389.7814,303.3405,-97.2176,-95.8369,4110269.8460,2.5640,2.5911
437875,12407.5831,67921.8203,45816.4196,803.8592,-1194255.0665,70131.6698,424.4021,3.3074,264094.6200,-732651.3851,303.3093,-996746.0051,-731250.0912,303.0252,-52.3005,-47.7469,4105430.5019,1.9207,2.0957
438000,12500.3036,68233.3532,45760.9346,786.9284,-1192748.2377,68827.1680,410.2397,3.3361,263952.5506,-732273.4235,303.1461,-996225.9741,-730588.1323,302.9980,-179.7073,-174.1337,4109373.4303,2.9553,2.8718
438125,12498.0093,68192.4301,45723.0678,765.0864,-1193315.5155,69735.2996,432.5044,3.2738,263704.1141,-732261.7300,302.8608,-995965.8440,-730872.3409,302.9957,62.3180,62.1484,4103237.0371,3.6144,3.6220
438250,12591.1390,67929.1786,45862.5805,811.9773,-1192641.5169,69015.2344,418.6459,3.3108,264130.7460,-731878.7043,303.3508,-996009.4503,-730508.1438,303.3339,-101.9625,-101.1294,4106025.2942,1.7728,1.8413
438375,12524.5740,68159.7341,45647.9479,793.5284,-1192874.8962,69323.7362,443.9552,3.2272,263724.4606,-732253.7327,302.8842,-995978.1933,-730867.9207,303.2700,8.3571,8.5427,4102715.1585,4.1610,4.0865
438500,12381.0971,68020.5496,45818.8122,821.0064,-1193671.8251,69656.5427,426.5484,3.2221,263606.4204,-732937.6263,302.7486,-996544.0467,-731651.5128,303.1275,70.2412,71.6634,4101464.9814,-3.1214,-3.1932
438625,12457.9349,68442.0396,45571.9372,748.5250,-1194214.0615,69539.1688,429.4067,3.1742,263735.8643,-733286.0108,302.8973,-997021.8750,-731911.8422,302.8539,64.8367,63.1357,4095168.8412,5.3989,5.4909
438750,12581.0104,68158.0806,45790.0739,817.9849,-1193653.8689,68825.1465,425.5601,3.2069,264026.8314,-733025.9743,303.2314,-997052.8056,-731638.1026,302.9696,-155.4556,-154.5212,4101498.2333,-0.8319,-0.6870
438875,12558.9434,67581.2254,45765.6448,783.8778,-1194720.9519,70081.7910,412.3266,3.1402,264558.9799,-732975.0229,303.8426,-997534.0028,-731571.7405,303.0774,-58.8950,-58.6844,4100231.9233,1.3986,1.3845
439000,12544.9927,68416.8567,45639.7235,772.6562,-1193404.1009,69068.0352,421.9819,3.2321,263926.2262,-732610.3963,303.1159,-996536.6225,-731249.7302,303.2031,-54.6695,-54.0660,4101666.3561,0.2123,0.2252
439125,12611.3809,68282.2693,45807.4545,786.7880,-1194830.8552,70337.8101,441.8510,3.1678,263828.7478,-732731.3859,303.0039,-996560.1337,-731375.3323,303.2486,-24.8125,-28.1231,4101919.6225,1.7735,1.8213
439250,12558.8935,68217.7374,45662.6310,798.0541,-1194474.4958,70225.7985,433.2094,3.2371,263991.3779,-732583.5569,303.1907,-996574.9348,-731184.7500,303.1055,-66.5893,-66.9611,4102461.4438,0.2308,0.2724
439375,12602.7324,68434.2871,45652.3840,795.3860,-1194800.9060,70443.5723,440.0702,3.1658,263447.3097,-732981.9985,302.5659,-996429.3082,-731606.2400,303.0166,14.8682,15.0848,4102025.6863,2.9775,2.9462
439500,12702.0646,68210.2095,45545.7244,803.3242,-1194551.4194,69890.6051,419.7289,3.1589,264232.7738,-732743.8301,303.4680,-996976.6038,-731233.4888,303.2692,-60.7263,-54.9767,4104365.7194,1.2774,1.3685
439625,12679.6981,68214.9786,45549.5720,807.4988,-1194080.6345,69796.7501,424.0407,3.1381,263743.7440,-732861.2142,302.9063,-996604.9582,-731469.4074,303.3037,-10.7865,-10.4033,4100892.8417,0.3455,0.4448
439750,12322.3173,68467.9182,45693.3228,799.4459,-1193758.4303,69687.5095,437.8519,3.1496,263638.2708,-732708.6443,302.7852,-996346.9151,-731338.8074,302.9729,108.7403,108.6848,4099775.6159,7.3399,7.3868
439875,12557.5342,68315.1922,45669.8920,774.1142,-1195094.6967,70013.5626,423.9945,3.1758,264591.5796,-732745.6515,303.8801,-997337.2311,-731360.5610,302.9979,3.1175,1.4082,4097064.3615,-0.2194,-0.2339
440000,12559.6645,68148.8194,45579.9384,809.0022,-1195029.1211,70278.0036,426.4299,3.1665,263324.8191,-733899.2775,302.4252,-997224.0966,-732856.9276,303.2225,-22.6845,-20.8647,4097933.1655,-1.1166,-1.1083
440125,12417.8029,67906.0229,45709.6148,773.8392,-1196102.9861,70858.5162,441.9498,3.1983,263829.6819,-734162.3601,303.0050,-997992.0420,-732781.0722,302.5539,124.9523,124.4399,4097823.8995,0.7578,0.8975
440250,12474.3009,68060.3605,45656.5730,773.6327,-1195301.1236,70233.1367,428.7505,3.2088,263430.2712,-734240.8892,302.5463,-997671.1604,-732857.5519,302.3775,-7.2634,-10.1359,4096237.6050,-1.0769,-0.9845
440375,12478.0221,68048.2027,45733.6971,768.5978,-1196358.5417,70991.5924,412.4276,3.1628,263612.3223,-734310.5169,302.7554,-997922.8392,-732939.4601,302.5203,91.2313,88.7014,4092778.6963,4.1141,4.1565
440500,12366.0897,67891.4662,45714.7389,826.9884,-1196019.0429,70872.5413,427.1054,3.2302,264377.0300,-733539.8527,303.6336,-997916.8827,-731591.0906,302.3209,-4.7306,0.7515,4096957.7914,0.7755,0.8596
440625,12365.7945,68063.7240,45717.4190,747.4905,-1194275.8925,70003.3730,434.6872,3.1710,263653.8161,-733286.4173,302.8030,-996940.2333,-731905.6943,303.1149,-7.6229,-7.4515,4096356.8477,2.1357,2.0784
440750,12492.1167,67690.2249,45746.9828,764.0211,-1194007.9269,70011.7078,429.4644,3.0705,263520.7301,-733349.6086,302.6502,-996870.3387,-731964.1856,302.7979,23.4032,22.7967,4097346.9960,1.9389,1.9649
440875,12567.0779,68110.2329,45752.5176,817.8647,-1194768.7746,69597.4984,432.9052,3.1139,263812.7612,-733674.8025,302.9856,-997487.5638,-732287.5989,302.8512,-53.2312,-52.2907,4099582.3716,-0.4051,-0.3780
441000,12681.2554,68074.4156,45683.6369,778.0444,-1194019.5058,69354.7688,416.5010,3.0874,263736.5267,-733291.2697,302.8980,-997027.7964,-731746.2545,302.6699,-140.5808,-134.6247,4091787.1300,-6.1878,-6.0191
441125,12409.1072,68393.1514,45738.7410,776.0095,-1194331.9563,69756.9866,440.9017,3.1093,263720.3577,-733093.5920,302.8795,-996813.9496,-731725.8732,303.0784,-41.0262,-43.3089,4095334.2051,2.3882,2.4399
441250,12520.6452,67868.6107,45749.4198,778.3924,-1193837.3092,69025.3238,427.2317,3.0602,264204.2025,-733260.4228,303.4352,-997464.6253,-731839.0896,303.1385,33.9288,33.9056,4093567.7562,-2.9697,-2.9622
441375,12476.1790,68139.3906,45774.2280,785.8497,-1194321.7796,69355.4711,421.1882,3.0725,263804.8932,-733561.5074,302.9766,-997366.4006,-732168.3349,302.8477,-138.2581,-137.2923,4095785.4200,1.3875,1.3019
441500,12474.2261,67945.5150,45724.4732,784.3324,-1194669.6310,70307.1171,429.6971,3.0992,264051.7197,-732949.4511,303.2600,-997001.1708,-731433.1318,302.9544,167.0802,170.9555,4094528.8709,3.0213,2.8647
441625,12472.6139,68167.6786,45695.4488,777.6418,-1194589.2020,70110.0688,416.3982,3.0894,263971.4610,-732974.8015,303.1679,-996946.2625,-731577.2056,303.1468,12.6119,13.5104,4099077.0968,0.4662,0.5344
441750,12550.6652,68126.0190,45811.2019,791.5065,-1195222.2985,70640.9696,421.0033,3.0460,263738.2304,-733139.6567,302.9000,-996877.8871,-731737.3067,303.1835,64.5414,60.9284,4095170.5870,-2.3728,-2.3454
441875,12668.2155,68107.5045,45679.7416,802.4374,-1193305.0645,68656.7701,446.4407,3.0269,263730.2742,-733210.6536,302.8909,-996940.9279,-731813.3608,302.9349,-105.6857,-103.6928,4096058.9307,0.6462,0.7564
442000,12611.7458,68231.3884,45701.1644,759.5508,-1194645.9049,69876.3839,438.8463,3.0498,263860.2263,-733163.5492,303.0401,-997023.7755,-731913.6895,303.1454,30.3172,34.3374,4089709.7502,3.1193,3.0368
442125,12537.7665,68203.2512,45710.6037,761.3779,-1193915.2363,68624.8943,444.6376,3.0937,264202.4830,-733427.1285,303.4332,-997629.6114,-732027.2104,302.9973,-58.0884,-55.9690,4091819.7850,0.8588,0.7813
442250,12443.3655,68202.3181,45653.7827,801.5806,-1194812.5752,69505.9248,443.1703,3.0751,264365.8576,-733393.5006,303.6208,-997759.3582,-731990.7339,303.1278,95.9897,91.8395,4089902.6591,1.8431,1.7832
442375,12583.6463,68311.7025,45821.2384,802.2778,-1194707.6264,69738.6982,422.7314,3.0658,263627.5165,-733396.7496,302.7728,-997024.2660,-732035.2440,302.9406,19.6019,20.4884,4091226.8534,4.0142,4.1352
442500,12433.0305,68445.9997,45663.7321,787.4687,-1195499.2157,70835.1533,429.9952,3.0909,264078.7838,-732821.9616,303.2911,-996900.7454,-731151.9337,302.7693,74.0965,75.7093,4091788.3808,-0.5896,-0.5577
442625,12494.1377,68417.4528,45675.8201,762.9191,-1195558.9837,70579.0714,440.1791,3.0859,264497.3561,-732688.9614,303.7718,-997186.3174,-731294.0446,303.2578,31.8370,31.9220,4096977.7212,3.4929,3.5562
442750,12685.4447,68221.0555,45660.3366,790.9550,-1194558.9307,69931.2395,429.0581,3.0643,264262.2205,-732575.5566,303.5018,-996837.7771,-731172.6837,303.3333,-98.9445,-98.7114,4094555.6898,-3.3666,-3.3424
442875,12476.2124,68457.8627,45517.6647,805.0011,-1193635.0260,69293.9126,434.5009,3.0330,263759.1379,-732887.7007,302.9240,-996646.8386,-731493.5671,303.3220,1.6579,1.3662,4094129.3292,4.4079,4.4115
443000,12568.4934,68453.4231,45726.4830,770.1945,-1194256.8182,69297.0962,444.8545,3.0168,263827.1351,-733166.1215,303.0021,-996993.2566,-731782.9840,303.0766,-89.5506,-86.6101,4093686.9303,4.3531,4.3944
443125,12642.2020,68041.1907,45728.5418,802.0405,-1194228.8310,69579.7209,415.5599,2.9493,263805.4270,-733211.1989,302.9772,-997016.6259,-731830.9744,303.2754,63.5611,62.1925,4091561.4273,1.3662,1.3565
443250,12578.2306,68361.2949,45681.4333,782.3068,-1194203.6841,69366.7863,423.4464,2.9349,263778.5345,-733228.7163,302.9463,-997007.2507,-731840.1877,303.0791,-51.4254,-50.9543,4095457.6834,-0.7069,-0.6606
443375,12470.1685,68044.4999,45615.5323,803.7288,-1195592.8751,70752.1345,428.3066,2.9413,264418.6627,-733056.9005,303.6815,-997475.5631,-731670.1349,303.2156,104.0065,106.5739,4091944.6402,-0.3604,-0.3208
443500,12611.5040,68393.3944,45682.0573,817.3821,-1194807.4423,69801.4490,416.8395,2.9224,263668.0190,-733413.8746,302.8194,-997081.8936,-732155.0381,303.1155,-37.7682,-37.1119,4094232.7879,-1.8882,-1.8848
443625,12584.9725,68269.0316,45654.8506,803.3713,-1194928.5942,70064.9245,430.4147,2.9011,263330.2372,-733787.8906,302.4314,-997118.1278,-732386.2751,302.7058,-39.0014,-37.7508,4095165.5161,0.5364,0.4870
443750,12466.9332,68274.6968,45634.7934,788.5306,-1194742.9573,69957.1397,424.5934,2.8849,263373.7125,-733819.6727,302.4813,-997193.3852,-732428.7286,302.6709,-37.7675,-39.0549,4094277.2828,0.5762,0.5630
443875,12558.6925,67833.0047,45639.8391,793.8380,-1194810.2288,69649.7836,414.6313,2.8436,264488.4471,-733429.1490,303.7616,-997917.5960,-731987.8698,302.6781,-4.2006,-2.1203,4093637.1380,0.9770,1.0521
444000,12386.2492,68357.9875,45678.5616,805.9664,-1193397.4695,68892.0893,423.4614,2.8651,263833.1681,-733017.1209,303.0090,-996850.2890,-731537.7447,303.0008,-127.9073,-125.6133,4098217.9113,5.2014,5.2310
444125,12613.6952,68067.8886,45685.0815,780.0444,-1193972.3887,69543.6963,424.1484,2.8449,264064.9826,-732790.0066,303.2753,-996854.9892,-731401.2414,303.1556,95.0252,96.2144,4091240.7409,2.7942,2.7655
444250,12495.9020,68116.5329,45653.3072,784.5273,-1193856.5836,69894.7652,428.5107,2.8973,263813.7495,-732666.3916,302.9867,-996480.1411,-731283.4208,303.0653,30.4725,30.3987,4091448.4782,-3.6344,-3.6775
444375,12474.5992,67889.3577,45666.9409,800.7474,-1193525.4714,69732.2796,424.9895,2.8723,263642.7976,-732890.8874,302.7904,-996533.6850,-731498.8087,303.0729,-35.4241,-35.9368,4093795.1001,0.6009,0.6227
444500,12608.5128,68032.4441,45639.7239,779.3515,-1193128.9818,68944.0824,458.1956,2.8580,264474.2172,-732189.5963,303.7453,-996663.8135,-730346.4836,302.9533,-60.9681,-55.1052,4094954.6139,-0.0497,-0.0008
444625,12468.8691,68196.9112,45686.6674,767.1079,-1193440.0356,69232.8190,446.0203,2.8864,264822.0308,-731816.7235,304.1447,-996638.7542,-730416.1124,303.6065,-51.5830,-50.5180,4092605.0422,3.3042,3.3639
444750,12396.4063,68204.6386,45596.3352,795.7835,-1194386.7687,69962.8326,435.8300,2.9291,264170.0498,-732821.9637,303.3959,-996992.0134,-731452.5498,303.5131,7.6198,9.2571,4091316.8309,4.8879,4.8476
444875,12585.3454,68022.2080,45531.2306,787.8144,-1195815.2993,70823.6326,436.9785,2.9293,264435.6862,-733189.4743,303.7010,-997625.1605,-731810.4410,303.2398,76.5046,77.9982,4090196.7854,8.4102,8.4445
445000,12547.9775,68023.3516,45572.3831,804.7247,-1193889.8486,69886.3216,431.5892,2.9315,263574.8747,-733045.6947,302.7124,-996620.5694,-731460.5936,302.9610,56.5353,59.4668,4094407.2847,-0.8904,-0.8999
445125,12675.9892,68121.3507,45522.4635,802.6768,-1194603.0014,69653.6174,430.2829,2.9103,264235.8788,-733157.8317,303.4715,-997393.7105,-731786.4182,302.9775,-101.7919,-101.8515,4094250.4195,2.2073,2.1506
445250,12486.0650,67874.9228,45596.2906,779.1148,-1194369.2047,69734.6842,422.1763,2.8786,264367.1813,-733105.8912,303.6223,-997473.0725,-731724.2807,303.1082,107.7842,108.3148,4092347.4607,-0.4898,-0.4766
445375,12392.4871,68154.8079,45677.1855,802.0359,-1194540.0701,69795.5873,412.2411,2.8347,264053.3831,-733249.5075,303.2619,-997302.8906,-731847.2601,302.8658,88.6993,88.6889,4090413.4412,5.7673,5.7373
445500,12313.3534,67953.8831,45736.1813,792.4335,-1193106.7618,68661.7657,423.1459,2.8553,264472.2602,-732750.8835,303.7430,-997223.1437,-731078.1602,302.9030,-84.5511,-82.5681,4096823.3606,-0.5437,-0.4618
445625,12458.1444,68450.8117,45709.0683,796.2887,-1194142.0886,69328.0935,444.2977,2.8350,264589.8261,-732362.7232,303.8780,-996952.5494,-730966.3198,303.3583,32.2622,31.8139,4092800.3526,4.0878,4.1601
445750,12479.8779,68218.6833,45695.4798,800.8007,-1194093.6136,69756.4870,436.3568,2.8486,263940.7666,-732762.3130,303.1326,-996703.0795,-731345.2248,303.2905,27.9057,27.9827,4093821.9196,-0.0307,-0.1134
445875,12478.5998,68298.8355,45534.3861,775.0734,-1194277.8057,69263.4551,457.3220,2.8550,264245.5690,-733221.7098,303.4827,-997467.2788,-731802.3783,303.5294,20.4782,21.0380,4089174.6976,5.1072,5.0320
446000,12511.1365,68270.5000,45722.5183,754.9065,-1194743.5555,70038.3476,413.6866,2.8053,263622.1915,-733407.4632,302.7667,-997029.6547,-731995.1495,303.1811,9.6829,9.9322,4089075.0420,0.9449,1.0017
446125,12382.9409,68301.4339,45603.9079,810.2083,-1194165.2109,69599.1363,433.4959,2.7723,263549.9663,-733481.3490,302.6838,-997031.3154,-732109.7142,302.8710,70.8025,68.5543,4090563.7838,-0.1386,-0.0564
446250,12540.9391,68231.1762,45464.6518,790.6697,-1194814.0374,70264.7657,439.0634,2.7264,263476.4921,-733603.5529,302.5994,-997080.0451,-732211.5680,302.8959,70.4349,71.4161,4089564.8556,-1.0568,-0.9268
446375,12369.6268,68337.3572,45507.7477,777.1617,-1195408.1537,70432.9878,436.5213,2.6653,264206.7122,-733337.3736,303.4380,-997544.0858,-731953.1529,303.1109,80.8457,84.8863,4085098.4601,-0.3937,-0.3422
446500,12567.7086,68048.1691,45552.6332,781.1714,-1194710.6296,69922.7754,441.9137,2.6675,264535.7489,-732857.8418,303.8159,-997393.5907,-731128.3718,302.9215,3.3519,8.8172,4085484.6239,-0.6243,-0.6241
446625,12493.7626,68390.0516,45558.8156,796.1218,-1194145.5682,69226.9406,424.1846,2.6364,264504.1427,-732748.9121,303.7796,-997253.0548,-731366.0204,303.3605,-54.3531,-55.2861,4091592.8556,5.9730,5.8882
446750,12489.4665,67991.4789,45676.7303,832.8891,-1194371.1830,69871.9585,432.7506,2.6733,264159.9189,-732913.3167,303.3843,-997073.2357,-731519.5921,303.5554,41.6638,39.0822,4089588.9186,4.4197,4.5982
446875,12594.3739,68141.7048,45636.7701,791.4184,-1192942.6767,68457.0303,437.3945,2.6901,264074.0991,-732807.1955,303.2857,-996881.2945,-731406.7649,303.2394,-112.5516,-113.8914,4087813.6772,3.3018,3.3277
447000,12488.8355,68190.7543,45676.8606,788.7663,-1194588.4560,69963.9008,430.8561,2.6918,264320.2790,-732725.5116,303.5685,-997045.7906,-731170.3468,303.3162,80.5546,83.5791,4085224.3863,3.5789,3.5357
447125,12481.6356,68117.9909,45643.7171,813.7739,-1195126.4615,70211.0733,439.1275,2.7170,264490.8103,-732925.6159,303.7643,-997416.4262,-731530.9155,303.4167,-68.3491,-69.4381,4088308.4145,3.7691,3.8192
447250,12563.7821,68310.8044,45509.8188,758.5247,-1193594.0860,69429.9262,447.8714,2.6519,263844.3020,-732726.4046,303.0218,-996570.7066,-731333.8783,303.1951,57.4081,58.2663,4088096.3156,1.3668,1.2618
447375,12463.8851,68528.4144,45573.5220,800.4887,-1194306.6792,69633.2476,445.1025,2.6637,264173.2818,-732686.0735,303.3996,-996859.3553,-731298.5489,303.1346,-107.5088,-106.1026,4089640.9195,-1.1550,-1.1523
447500,12446.1064,68063.5634,45743.3917,756.3639,-1194132.9374,69697.5943,440.4323,2.6251,264241.0489,-732741.8115,303.4775,-996982.8603,-731171.7469,303.0248,24.3536,30.2201,4084954.7408,4.2070,4.3220
447625,12439.5087,68446.2834,45784.5294,775.4853,-1194476.1531,69544.1749,420.3352,2.5633,264154.9707,-732908.3020,303.3786,-997063.2727,-731507.7162,303.0757,69.0362,69.1394,4085808.4898,-4.2965,-4.3454
447750,12488.0191,68149.1337,45679.3226,811.0494,-1194071.6876,69515.8422,437.8023,2.5721,263685.1636,-733302.7828,302.8390,-996987.9463,-731935.4235,303.1736,-15.5770,-13.4009,4083364.5431,-2.9105,-2.8776
447875,12499.1980,68406.2264,45659.2792,794.0704,-1194520.7981,69529.2641,433.6156,2.5782,264004.0104,-733192.5556,303.2052,-997196.5660,-731789.0794,303.0227,-5.6705,-6.8721,4085259.8601,-1.4002,-1.4079
448000,12637.4186,68280.6211,45744.0267,839.2545,-1194333.8336,69530.9693,425.5814,2.5958,263704.4007,-733168.9655,302.8611,-996873.3663,-731839.8612,303.2816,-79.1523,-78.8718,4090465.4089,-0.9039,-0.8914
448125,12411.4934,68217.4042,45514.9912,828.9587,-1193511.7087,68354.0966,422.1872,2.5632,264485.5741,-733274.4402,303.7583,-997760.0143,-731874.9200,303.2348,-57.1159,-56.9388,4089164.8880,0.0521,0.2272
448250,12441.0036,68317.3491,45572.3226,769.1514,-1195125.8484,70181.1957,431.1869,2.5631,263917.3572,-733493.7189,303.1057,-997411.0761,-732099.4598,303.1136,-13.4417,-13.3382,4088140.4345,-6.3479,-6.3201
448375,12487.0530,68238.4845,45542.5791,798.7941,-1194978.0470,69801.8905,443.5482,2.4916,263716.5096,-733946.6964,302.8750,-997663.2060,-732527.8199,303.1036,61.2969,64.6087,4085919.7179,1.3275,1.3217
448500,12615.3322,68348.6508,45580.1142,779.2943,-1194852.4082,69560.3563,453.5353,2.4911,264425.6972,-733086.9369,303.6895,-997512.6340,-731201.2379,303.0169,-113.0811,-112.5317,4087802.6874,-0.6163,-0.5338
448625,12482.2360,68481.4185,45659.5236,764.9082,-1195481.1696,70318.8069,436.5671,2.4937,264198.9133,-733136.3023,303.4291,-997335.2156,-731745.2525,303.2746,68.0815,69.1592,4084907.1928,1.5040,1.4919
448750,12421.2485,68418.7423,45574.8631,780.7094,-1195666.0697,70263.5703,461.5396,2.5037,264126.9835,-733615.9093,303.3465,-997742.8928,-732218.6146,303.2829,113.0153,113.1600,4082315.2481,-1.7547,-1.7222
448875,12492.9481,68172.2438,45754.7362,781.7125,-1194657.8655,69830.3934,446.0338,2.5395,263850.6515,-733326.6066,303.0291,-997177.2581,-731942.1600,303.1698,7.7871,7.4445,4085957.5375,0.3653,0.3683
449000,12564.1627,68194.8985,45647.9209,784.8231,-1194358.0372,69064.3317,454.5605,2.5431,264144.9788,-733499.8180,303.3671,-997644.7968,-732187.5873,303.2588,-68.9335,-60.2794,4083666.2513,-1.0861,-0.9517
449125,12485.9421,67861.3391,45538.9974,768.3414,-1194386.6658,69745.6769,439.4936,2.5771,263940.9032,-733603.3950,303.1328,-997544.2982,-732219.2928,302.9444,-30.6680,-29.2963,4084940.5571,0.0551,0.0470
449250,12552.6612,68340.8115,45568.6824,821.3665,-1195648.3967,70326.2349,443.1770,2.5676,263423.7412,-734169.1546,302.5388,-997592.8957,-732762.7841,302.7786,71.6301,71.3354,4086906.7410,0.0959,-0.0207
449375,12462.4359,68319.0403,45530.4471,798.7799,-1194827.5756,69804.7014,447.2849,2.5447,263119.8597,-734342.4818,302.1898,-997462.3415,-732960.3275,302.5940,96.3049,96.4885,4082693.0480,3.4140,3.4227
449500,12636.8096,68308.9048,45639.8051,806.2730,-1196216.5413,70616.7920,438.3034,2.5195,263944.9013,-733822.2326,303.1374,-997767.1339,-732218.3471,302.8046,10.4411,11.7597,4079872.7673,-2.2005,-2.1821
449625,12563.2087,68305.3430,45603.0121,789.2854,-1195336.8143,69884.2313,452.8324,2.4853,264066.1386,-733670.2773,303.2766,-997736.4159,-732259.5926,303.3751,44.9313,45.6776,4082832.3020,-0.8923,-0.9324
449750,12562.5825,68166.7026,45743.5441,801.1744,-1195426.5702,69922.7813,457.7983,2.4848,264410.3017,-733359.2006,303.6719,-997769.5023,-731968.9858,303.0793,-16.8407,-16.8297,4083782.0856,-0.9483,-1.0316
449875,12498.3509,68533.5876,45573.6016,761.8197,-1194354.2322,69321.7608,463.2019,2.5125,263291.2981,-733908.0990,302.3867,-997199.3972,-732518.0312,302.9790,24.1660,24.1807,4084550.2170,3.3355,3.3557
450000,12430.3171,68264.8853,45662.4870,806.5145,-1195389.4254,70147.1757,469.8633,2.4732,264449.5848,-733156.1245,303.7170,-997605.7094,-731332.0488,302.6579,97.9516,102.2191,4084404.0048,3.2709,3.2916
450125,12423.2917,68242.0207,45663.8252,803.3993,-1194675.3013,70171.3750,430.9017,2.4762,264221.7913,-732716.2201,303.4554,-996938.0114,-731333.5552,303.1771,137.1647,137.9813,4081095.3176,4.1329,4.0763
450250,12604.4692,68414.1817,45607.6726,737.6334,-1195148.2639,69797.2098,441.5407,2.4828,264584.7184,-732958.3553,303.8722,-997543.0738,-731579.0898,303.1754,54.4270,52.6775,4083136.2866,1.0550,1.0498
450375,12700.7032,67883.1603,45726.2969,776.0100,-1195006.4212,69708.8515,443.0660,2.4380,264178.0245,-733587.8708,303.4051,-997765.8953,-732205.7117,303.2091,-19.6237,-18.1781,4081458.5986,1.5681,1.6237
450500,12516.8184,68080.1919,45673.4985,770.7345,-1195102.9099,70031.3997,423.1604,2.4666,263401.7476,-734202.8923,302.5135,-997604.6400,-733203.3136,303.1110,124.4402,125.2416,4081011.3481,3.6280,3.6326
450625,12598.9870,68579.5396,45710.3555,785.7690,-1195801.4114,70302.4934,411.4642,2.4822,263494.2263,-733916.0943,302.6198,-997410.3205,-732565.7035,302.8077,89.2959,89.3302,4082460.3762,0.8162,0.7974
450750,12406.1059,68031.5951,45673.0030,764.6820,-1195415.7401,70114.0587,416.7896,2.5039,264023.3601,-733983.6418,303.2275,-998007.0019,-732568.3862,303.0937,3.3083,4.4394,4083782.0403,6.6392,6.5796
450875,12535.1165,68176.7606,45667.5384,783.5904,-1195228.7713,69711.5445,436.7793,2.4823,263486.4682,-734428.4911,302.6108,-997914.9593,-733043.6954,303.0118,-62.5963,-64.8164,4084093.9027,4.6722,4.6753
451000,12460.1069,68103.4891,45820.7149,821.5223,-1195888.0564,70223.9074,429.7565,2.4643,263435.2197,-734590.8754,302.5520,-998026.0951,-733287.4446,302.6907,22.5112,21.9363,4083557.6398,1.2929,1.3494
451125,12422.4691,68005.9710,45724.1406,769.9346,-1195166.4702,69663.2800,428.2934,2.4682,263385.5380,-734764.3755,302.4949,-998149.9134,-733367.6666,302.2650,-33.8355,-33.7489,4083962.6171,1.5667,1.5594
451250,12567.4643,67922.8640,45564.6584,780.4415,-1194955.2142,69876.6926,442.6811,2.4116,263296.1372,-734501.8636,302.3923,-997798.0008,-733096.7387,302.3026,-36.4837,-35.4379,4087338.9197,-1.5140,-1.5344
451375,12511.1618,68440.6982,45724.3319,812.8974,-1195643.0625,70313.1540,417.4079,2.4049,263005.4925,-734415.5138,302.0585,-997421.0063,-733029.4811,302.3597,-78.6933,-79.3355,4085606.0556,-0.0090,-0.0407
451500,12628.6606,68100.1405,45687.8020,815.9240,-1196211.8050,70317.8645,440.6035,2.3492,263684.7423,-734533.7183,302.8386,-998218.4607,-733075.2943,302.5462,-5.7409,-4.3864,4089426.9565,-3.3869,-3.2811
451625,12602.2829,68217.4106,45643.7180,791.6498,-1196903.2676,71161.3638,411.6178,2.3679,263922.1735,-734150.6833,303.1112,-998072.8568,-732755.7780,302.7923,35.3944,36.7430,4081710.6615,4.1174,4.1168
451750,12532.5376,68246.8202,45677.5692,796.2871,-1196472.0026,70826.8793,413.3157,2.3602,263415.2517,-734560.9816,302.5291,-997976.2333,-733185.8820,302.8008,86.1991,87.7617,4082976.5996,1.5974,1.4954
451875,12523.2317,67979.1167,45748.9802,816.7649,-1195621.3314,69629.0072,439.3534,2.3625,263859.7135,-734622.8014,303.0395,-998482.5149,-733234.3600,302.8249,-13.1249,-12.2796,4084245.8652,0.2114,0.4139
452000,12476.1891,68086.6816,45789.9955,779.4236,-1195520.3471,69768.2883,400.6499,2.3485,263956.8438,-734259.9269,303.1511,-998216.7706,-732724.9712,302.7003,74.5969,78.5035,4080168.6469,2.0230,1.9295
